id,keyword,location,text,target,Correct Prediction,LSTM-71bd09db,LSTM_DROPOUT-d3cc3c6e,BI_LSTM-8b7db91c,LSTM_CNN-8b7db91c,FASTTEXT-b054e509,RCNN-7bc816a1,CNN-b054e509,RNN-1258a9d2,GRU-b054e509,HAN-a85c8435
1792,heat%20wave,"Rahway, NJ",It's nice out. Guessing the heat wave is over.,1,1,0.41489306090000005,0.5011828542,0.24743452670000002,0.20450654629999998,0.4376947582,0.31103560329999996,0.7242668867000001,0.1288761199,0.3963748217,0.5935025214999999
1795,heat%20wave,"Charlotte, NC",@sportguyshow the heat wave ends really tomorrow but still time for another one to build. Only other thing that ends the heat is Autumn.,1,1,0.561224401,0.7091982961,0.3338644505,0.3154771924,0.47911939020000005,0.41397863630000004,0.38429188729999997,0.2694984674,0.5224214196,0.381700635
1799,heat%20wave,"Milan, Italy",God the past few nights have been awesome but tonight it looks like the heat wave is back ?? can't breathe in my room!,1,1,0.45783802869999995,0.6311249137,0.28161031010000004,0.4225457609,0.3043856621,0.5156724453,0.3178721666,0.24948701260000003,0.3701322675,0.4627928436
1800,heat%20wave,,http://t.co/OYMLNLHEca So important to stay hydrated in the midst of this heat waveÛ_ ?? Û_ http://t.co/EXLQxSa0i8 http://t.co/M3TiNl4NUX,1,1,0.7029609084,0.7099833487999999,0.5074681044,0.21086645129999998,0.5103465915,0.3456557393,0.5234735608,0.35414916280000003,0.2409894764,0.5076721311
1801,heat%20wave,"Chiba,very close to Tokyo.",Good morning. Slept about 6 hours. The heat wave hits Japan... The hot days still continue. I guess some people were killed by this climate.,1,1,0.7472723722,0.7550684809999999,0.4327257872,0.8042377234,0.9452722669,0.9219719171999999,0.9078791737999999,0.7621899843000001,0.9687577486,0.8565081358
1809,hellfire,Beal Feirste Northern Ireland,@emmap645 @Vickygeex @Zak_Bagans @NickGroff_ @AaronGoodwin A few friends of mine were up investigatin the hellfire last year they had loads,0,0,0.6104997993,0.36230683329999996,0.08570045233,0.1064782143,0.3564378917,0.22446045280000002,0.5073959231,0.09211412072000001,0.4133724272,0.54774791
1811,hellfire,Azeroth,Come watch @QelricDK bash some face in Hellfire Citadel! http://t.co/juQIuN2mhg,1,1,0.2646734715,0.5822542310000001,0.1127110422,0.1816227138,0.48779365420000004,0.08485397696000001,0.5504630804,0.31085738539999996,0.4182557464,0.3994771838
1814,hijack,Out and about,"APC needs to watch all these PDP defecting to APC 

Patience Jonathan On The Move To Hijack APC In Bayelsa State http://t.co/zzMwIebuci",0,0,0.5679529309,0.6376720667,0.8589761256999999,0.7875988482999999,0.8007073402,0.8819538355,0.6583837271,0.8270001411,0.4549349546,0.7268164754
1815,hijack,,Himika Amase is the only prophet in the world who foresaw 'hijack in March' as it was on her Jps Twitter in Feb 2014. malyasiaairlines. ???,1,1,0.7690818309999999,0.6262310743,0.1037431359,0.1546446979,0.6704105139000001,0.2811853886,0.41646724939999996,0.19145929809999998,0.6305224895,0.7977651954
1816,hijack,,Biggest security update in history coming up: Google patches Android hijack bug Stagefright http://t.co/bFoZaptqCo,0,0,0.7769767045999999,0.5386464596,0.4823800921,0.7020124793000001,0.5297600627,0.6997213364,0.8452703953,0.446868211,0.6601256728,0.5537723899
1819,hijack,Egypt,Biggest security update in history coming up: Google patches Android hijack bug Stagefright http://t.co/LTid39bKBE,1,1,0.7769767045999999,0.6275693774000001,0.4823800921,0.7020124793000001,0.609270215,0.6997213364,0.8744473456999999,0.5800511240999999,0.7187624574,0.5636817217
1821,hijack,UK & Oversees,Chrysler Jeep wirelessly hacked over internet to hijack steering brakes and transmission face lawsuit - should all consider #ISO27001,1,1,0.6927261353,0.522284925,0.19054412839999998,0.21121674780000002,0.38859528299999996,0.19646385309999997,0.2913267612,0.27871295809999996,0.1863666773,0.4583237469
1824,hijack,#HDYNATION,hijack,1,1,0.22866356370000002,0.1436654329,0.09356757998,0.09141567348999999,0.2634298205,0.07525533438,0.2607430816,0.052566319699999996,0.1135418117,0.5877161622
1825,hijack,,Swansea ?plot hijack transfer move for Southampton target Virgil van Dijk? http://t.co/DNZjWwTAkI,0,0,0.7863876223999999,0.8176756501000001,0.8654238581999999,0.8233195543,0.5773476958,0.8001293540000001,0.5968716741,0.7515782118000001,0.3805011213,0.7400842905
1827,hijack,,"Graham Phillips' Fundraiser Canceled By @JustGiving 

#fundraise #Ukraine #donbas 

http://t.co/HIbEf3CXOX http://t.co/9crFKQzD52",0,0,0.4553514421,0.5074148178,0.3274194002,0.2535755634,0.4784762859,0.1540841758,0.49883469939999997,0.3223562241,0.276230514,0.4365160763
1828,hijack,Lagos,Bayelsa poll: Plans by Patience Jonathan to hijack APC tickens http://t.co/eyn0E8pmJq,0,0,0.4732034802,0.8471636772,0.8119272590000001,0.6295579672,0.6064611077000001,0.6843711734000001,0.7283472419,0.7212995291,0.5786340833,0.630556047
1833,hijacker,,Remove http://t.co/77b2rNRTt7 Browser Hijacker - How t... http://t.co/Wff7X3B6KT,0,0,0.3574097753,0.5080161095,0.2716685534,0.40665271880000003,0.4513204694,0.1720660925,0.45482066270000004,0.3352285326,0.3855037093,0.3392485678
1836,hijacker,,Remove http://t.co/GYcBuXfYGP Browser Hijack... http://t.co/FuQH0yKsdg,0,0,0.2216567695,0.408703208,0.4619833529,0.40990132090000003,0.4379259646,0.14938548210000002,0.547655046,0.3410372436,0.3099514544,0.4531020522
1843,hijacker,The Court of Public Opinion.,"@mch2601 The AVI is h/t @RealDB4Prez16 
He provided me the artwork and years &amp; years of great hijacker stories.",0,0,0.5048109293,0.3101044893,0.2545656264,0.17684766649999997,0.3459810019,0.49559640880000005,0.18905887010000003,0.4870356917,0.1897386909,0.154817462
1845,hijacker,,The footage of Albert Reynolds talking about a hijacker demanding the publication of the 3rd secret of Fatima is hilarious.,0,0,0.7426070571,0.474586755,0.1417158246,0.09628236293999999,0.3544230163,0.1744165123,0.26141858100000004,0.1838984787,0.3327916861,0.3669614494
1846,hijacking,"Washington, D.C.",Earnest PletchÛªs cold-blooded killing of Carl Bivens was just one chapter in his strange life http://t.co/dnQn1OWWF9 http://t.co/xNEPq5HBYD,1,1,0.7072839140999999,0.6154571176,0.22840490940000002,0.7152992487000001,0.5876598358,0.3559910357,0.5321212411,0.36464136840000005,0.4889903665,0.6312546729999999
1849,hijacking,,Oops! I say he picked the right car to try hijacking. https://t.co/SoMgI7hwli,0,0,0.1241115332,0.5954096913,0.476138413,0.6329237222999999,0.36085826159999995,0.4968103468,0.27889481190000004,0.47921395299999997,0.12164172529999999,0.2328492403
1855,hijacking,Italy,The Murderous Story Of AmericaÛªs First Hijacking http://t.co/QAOqtptgwH,1,1,0.7815942764,0.7627983093,0.7543177605,0.7347192764,0.4682458043,0.5663865209000001,0.7392309308,0.328553915,0.4457309544,0.5779265761
1858,hijacking,Maryland,But is feast.dll still vulnerable to DLL hijacking? https://t.co/3vaig1PtYk https://t.co/BZDNKpOry1,1,1,0.38727945090000004,0.5759803653,0.5417644382,0.2932909727,0.38004809619999996,0.1737108231,0.3038343787,0.2999165654,0.208296299,0.36441978810000003
1861,hijacking,,At #BlackHat? Learn about account hijacking attacks &amp; cloud access security w/ @ElasticaInc: http://t.co/PqXryXVp14 http://t.co/Wt5wZwvpUt,0,0,0.6745256782,0.5458073616,0.19792503120000002,0.1305386126,0.3306888938,0.32142603399999997,0.1786235571,0.23976355789999998,0.18384927510000001,0.4280948639
1864,hostage,U.S.A. - Global Members Site,Who is Tomislav Salopek the Islamic State's Most Recent Hostage? http://t.co/puT3LgsDnf,1,1,0.6290775537,0.5253882408,0.50697577,0.3612617254,0.34390023350000004,0.5117986797999999,0.1790159643,0.5469602346,0.2293870151,0.44384226200000004
1869,hostage,"Limerick, Ireland.","Oh god Diane is following them to the hostage exchange in a taxi. 
#RandomActsOfRomance",1,1,0.5409574509,0.6580713390999999,0.3012635112,0.3327807784,0.5482040644,0.6997038722,0.6001055241,0.1507573426,0.6463500261,0.6142399311
1871,hostage,"Long Island, New York",Concealed Carrier Rescues Hostage Captures Naked Attacker http://t.co/uLy5hM6PqR,1,1,0.3696983159,0.7547411919,0.6567031145000001,0.3937028944,0.4450885653,0.21494278309999998,0.5275746584000001,0.4069709778,0.4198558033,0.5919545889
1877,hostage,LA,#BREAKING. Who is Tomislav Salopek the Islamic State's Most Recent Hostage? /#news,1,1,0.7477087379,0.38880693909999997,0.41518342490000004,0.2272828221,0.3094275594,0.7253554462999999,0.14240676160000001,0.2783077955,0.1999439895,0.4598760009
1879,hostage,"Columbus, OH","@theCHIVE For the record I held this shirt hostage for nearly a year before sending it last minute to TX #BidTime 

http://t.co/edbxYatmaq",0,0,0.3636115193,0.6301952004,0.38891053200000003,0.6026203036,0.5942652822,0.8203267455,0.38234466310000004,0.5170399547,0.6325904131,0.44978532200000004
1881,hostage,Behavioral Analysis Unit (BAU),While being held hostage by Tobias Hankel,0,0,0.5402023792,0.4773088694,0.09047549963,0.1079090834,0.41865193840000003,0.1144744754,0.4403453171,0.07377257943,0.2353692055,0.6707243919
1885,hostages,,How until put out manorial shaped gnocchi near thine hostages to fortune: RBpK,1,1,0.2323819101,0.1804514825,0.1441443264,0.2725453973,0.1944285929,0.5564460754,0.3923606575,0.1498935819,0.16992729899999998,0.3109336495
1887,hostages,USA,@JoeNBC IRAN: NO SNCTIONS INCL MILTARY$150BILNO INSPCTKPS HOSTAGESTHROSW ISRAEL TO GUTRKPS NUKE SITES U.S HLPS W/NUKES GET 'ZERO!',1,1,0.5370730161999999,0.654935658,0.2559040785,0.2646017671,0.3222635984,0.48393616079999996,0.2321025729,0.3950237632,0.2153142095,0.36603051420000005
1890,hostages,"Hubli, Karnataka",@IndiaToday @Iamtssudhir Time for India to join global war against ISIS cant sacrifice national interest to save hostages! #NationFirst,1,1,0.7574724555,0.7340050936,0.38185963030000003,0.39196008439999996,0.3482307792,0.681699574,0.45085391399999997,0.3955866694,0.1686418355,0.48237746950000004
1891,hostages,"my USA, Ã¥Âµ???? ?aÃÃ?",India: Militant 'Overpowered' By Hostages After Attack http://t.co/mkjszGbaWR,1,1,0.8659023046,0.9396694303,0.9633277655,0.8775107861,0.7838238478,0.766610682,0.8546922207,0.41346168520000004,0.6691797972,0.9059417248
1896,hurricane,,AngelRiveraLibÛ_ #Snowden 'may have' broken laws? Hurricane Katrina may have caused some damage. http://t.co/jAaWuiOvdc Without Snowden hÛ_,1,1,0.7312914729000001,0.48386651280000004,0.3583842516,0.523517251,0.3060469925,0.7523351312000001,0.7013804912999999,0.3794049025,0.2143187225,0.7304283977
1898,hurricane,"San Francisco, CA",Residents artists remember aftermath of Hurricane Katrina through artwork - WDSU New Orleans: WDSU New Orlean... http://t.co/U6pAvbZoB3,1,1,0.7450904845999999,0.8527461886,0.6507969499,0.4290809929,0.512943089,0.5029302835,0.5822092295,0.3932363689,0.36564671990000003,0.5011327267
1900,hurricane,"San Antonio, TX",@ReinhardBonnke is preaching on the Holy Spirit! Holy Spirit blows atmosphere to pieces! Atmosphere is air in a jar. The HS is a hurricane!,0,0,0.5321870446,0.40095531939999995,0.1244566441,0.11382815240000001,0.1485369802,0.3223803043,0.3474976122,0.2100083232,0.0910089314,0.251204282
1901,hurricane,melbs 1/2 #rham,"Would you blow me kisses
If I kept my distance?
Would you send a hurricane
As proof of your existence?",1,1,0.06742802262,0.1197853684,0.13763833050000002,0.2421522141,0.0336715281,0.6132420896999999,0.046411007639999995,0.15541386599999998,0.03815630078,0.058221276849999996
1903,hurricane,"Astoria, NY",@leeranaldo expressing his rage about Hurricane Sandy #LCOutOfDoors http://t.co/IwPR2qGYsI,1,1,0.4833571613,0.8145562409999999,0.6839914322,0.4700966179,0.4869939089,0.2641730905,0.6426659226,0.3951715827,0.3126464188,0.3435673118
1906,hurricane,Worldwide,Brooklyn Sites Get $2.6 Million to Undo Hurricane SandyÛªs Toll http://t.co/HukwD0RE2a,1,1,0.6589300036,0.7513234019,0.39569807049999994,0.7032598853,0.5586941242,0.5743532777,0.5465735793,0.6493110061,0.3481860757,0.4773209393
1913,injured,USA,Man injured in Radcliff shooting http://t.co/3iYXOoaCW6,1,1,0.7748788595,0.9155988693000001,0.9086025953,0.8010973929999999,0.7400899529,0.4474489093,0.9147588015000001,0.499037981,0.7852526903,0.8614049554000001
1915,injured,"Washington, DC","#Redskins WR DeSean Jackson injures right shoulder at training camp today. Watch the play HERE: http://t.co/GABecyzBzJ
@wusa9 #SkinsOn9",0,0,0.42321217060000005,0.7675876021,0.28570240739999997,0.2225574851,0.597207725,0.2655680776,0.5039412379,0.2674510479,0.6142143607,0.34217891100000003
1916,injured,,I made him fall and hegot injured https://t.co/XX8RO94fBC,0,0,0.08285778761,0.20556774739999997,0.3948973417,0.5457146764,0.3256523609,0.17481568460000002,0.3918243051,0.3396360278,0.1215298474,0.2511115372
1919,injured,"Richmond, VA, USA",@Braves_Ninja @david_brelsford For Freddie before being injured this year it was a great deal,0,0,0.48967802520000003,0.6182322502,0.1943152845,0.2933477461,0.3973400295,0.49390584229999995,0.439252615,0.11805191640000001,0.2445490658,0.5873510242000001
1923,injuries,"chapel hill, cary n.c.",@wral there are now 5 fire trucks and 2 ambulances at Wellington ridge lp in Cary. one of the units is on fire. not sure on injuries,1,1,0.8303936124,0.8897038698,0.9053032398,0.43146857619999995,0.9205834270000001,0.8737016320000001,0.8018596172,0.6525000334000001,0.9578970670999999,0.9543150663
1924,injuries,Edmonton,@EdmontonEsks SB Adarius Bowman says team leadership and depth have helped through some key injuries https://t.co/hCnmZsfNcI #yeg,1,1,0.759173274,0.6296710372,0.5877500771999999,0.44197949770000006,0.45688080789999996,0.3611690104,0.43625462060000003,0.3921329975,0.4116150737,0.37234547729999995
1926,injuries,"Glendale, AZ",8/5 Arizona Cardinals news: Jaron Brown makes headlines minor injuries continue to build http://t.co/QxKncvlrh1 http://t.co/KJnhNPMxGr,1,1,0.5521618128,0.6088172793,0.19367736579999997,0.3078475595,0.3428535461,0.4180995226,0.3265259266,0.3295702338,0.1578453779,0.2504955828
1932,injuries,Covering the U.S.A.,#BreakingNews Mva / Multiple Injuries - Saint Petersburg FL: E7 requesting R7 &amp; 2 sunstar units for injuriesÛ_ http://t.co/0XRysEpQhL,1,1,0.5905461311,0.6244157553,0.2014961541,0.36791020630000004,0.48967659469999997,0.33603423829999995,0.45368742939999995,0.42266112570000003,0.3437389135,0.2725278437
1933,injuries,,@ringsau and injuries can account for elevated levels of tb4 Richard?,0,0,0.2871563435,0.2674469352,0.13361206650000002,0.2450024486,0.3675853312,0.6493554711,0.6270304322,0.27797353269999997,0.1407722533,0.37283566590000006
1935,injuries,Michigan,@MichiganAutoLaw's @SteveGursten will discuss #autoaccidents &amp; so-called 'mild' #TBIs on his @JusticeDotOrg webinar. http://t.co/ZUM3mluCYS,0,0,0.553099215,0.8071942329,0.3836525083,0.2734673321,0.36530643700000004,0.2549887896,0.2793378532,0.3519641161,0.18815484640000002,0.2901570797
1949,injury,Las Vegas,New post: Texans report: QB battle unaffected by Foster&amp;#039;s injury http://t.co/IgH2PAAHnK,1,1,0.20260035989999997,0.4169100225,0.1598710418,0.1915574074,0.49226307869999997,0.2204340696,0.8094004393,0.2060672939,0.6469942927000001,0.3020859361
1950,injury,,Ben Heenan carted off the field at @Colts training camp.. No word on how serious the injury is #colts #nfl,1,1,0.4522949457,0.43107610939999996,0.18873026969999998,0.2635939121,0.4172101319,0.3366467059,0.5314266086,0.10316914320000001,0.4136731029,0.40955764060000005
1952,inundated,"Bellingham, WA",ÛÏWe live in an area thatÛªs inundated with wildlife...If people donÛªt learn how to get along or live with them... http://t.co/KZXV6DWQ6E,1,1,0.5323159695,0.25851473210000003,0.265982151,0.35941624640000003,0.3964850307,0.6380576491,0.5767999886999999,0.551764667,0.2419938743,0.27156046030000003
1967,inundation,,#EPAO MARSAC reports on Manipur flood: Heavy incessant rains in Manipur have led to inundation causin... http://t.co/rh7m7T9Gd9 #MANIPUR,1,1,0.7976432443000001,0.8782334328,0.8928627372,0.3426946402,0.8473486304000001,0.6192577481,0.7286592126000001,0.6358898878,0.9646826982,0.8606909513
1968,inundation,,@womanxking Well you're safe in NY. Avoid inundation zones in the pacific north west though.,0,0,0.7534739971,0.5725512505,0.23564973469999997,0.5400445461,0.6469796896,0.5839566588,0.7091449499,0.2618159056,0.8693140745,0.6689401268999999
1972,landslide,,Is this the real life? Is this just fantasy? Caught in a landslide. No escape from reality.,0,0,0.3094142079,0.2652621269,0.1504308581,0.22176885600000001,0.3658615053,0.706400156,0.2319108248,0.1603482962,0.1763437688,0.3638578057
1973,landslide,Central New Jersey,TommyGShow: Burlington County offers to purchase landslide-damaged properties in Florence http://t.co/xgguElyxyi,1,1,0.5602878928,0.5892261863,0.4340865612,0.3359137774,0.38387119770000006,0.3958071768,0.4104248285,0.22075960039999998,0.2507228255,0.6257875561999999
1974,landslide,,However piece of virtu site fixing bath give the gate display landslide on yours movement: DKHQgv,0,0,0.7146337032,0.5265464187,0.32414466140000003,0.3073989749,0.32994121309999996,0.7479842901,0.47269818189999996,0.28575998539999997,0.35570627450000003,0.4685387015
1977,landslide,"New Delhi, Delhi",@preeti_chopra2 @chinmaykrvd many predicted landslide for nitish nd told bjp will loose bihar nd won't even get upper castes votes,0,0,0.6090642214,0.3785692751,0.24432542920000003,0.417375505,0.3215660155,0.755723238,0.4728283286,0.2831372321,0.22154527899999998,0.4431973398
1985,landslide,,"Dixie Chicks - Landslide - ??can I sail through the changing ocean lides??
??can i handle the seasons of my life??
http://t.co/jRsGmTT3AI",0,0,0.1679693758,0.1509834528,0.20521083469999998,0.2367851138,0.04517099261,0.5061291456,0.10818481449999999,0.29750582579999996,0.052309215070000005,0.1207125708
1986,landslide,Upper St. Clair,#CecilTownship seeks emergency repairs to Southpointe Boulevard landslide: http://t.co/ZjJdt3so72,1,1,0.6028239131,0.4625577629,0.5954229832,0.5395898819,0.5606462359000001,0.5093174577,0.6628016233,0.3882327378,0.45185646409999997,0.6020994782
1987,landslide,,How as far as landslide high exploit even with statesmanlike cv final draft inaugural?: jGIsAvq,0,0,0.3974525928,0.2118299305,0.11752530929999999,0.174127996,0.2731258869,0.2026408911,0.24663898350000002,0.1188609004,0.2368465364,0.5760086775
1991,lava,,Jordan Son of Mars - Hot Lava release on 07/22/2015 for $160 via http://t.co/wBAqDzMD6W #KoFapp http://t.co/BkdjKSgtjj,0,0,0.5619436502,0.421323806,0.1667472422,0.1047003865,0.35798597340000005,0.1368168592,0.2806025743,0.29410856960000004,0.1525996923,0.3186210692
1992,lava,"New York, NY",Watch Steaks Being Grilled Over Molten Hot Lava http://t.co/yxns3IiXjv http://t.co/lcM66dHn1l,0,0,0.5905807018,0.8111927509,0.1612322628,0.09418809413999998,0.39148169759999996,0.09052088857000001,0.29476571079999997,0.3872980773,0.20998743179999999,0.6715449690999999
1996,lava,,"@YoungHeroesID 
4. LAVA BLAST dan POWER RED #PantherAttack @Mirnawan_13 @Zakia_kiia",0,0,0.2232921422,0.2719347775,0.1206730902,0.29067492489999996,0.3101931214,0.42429167030000003,0.6706310511,0.2526831031,0.2337558866,0.2938421667
2002,lava,,@gracemccreave_ @jamisonevann @jace_swain @_laneyslife @JacksonLaurie1 lava boy was taken,0,0,0.39534819130000004,0.37636739020000004,0.07916343212,0.1301496625,0.3178927898,0.1608787477,0.5379710196999999,0.1388674378,0.1753415167,0.37702131270000006
2006,lightning,,World War II book LIGHTNING JOE An Autobiography by General J. Lawton Collins http://t.co/a7iqMhvLSm http://t.co/b9vTkDjJ33,1,1,0.5996606946,0.5617080331000001,0.3287641406,0.3064602911,0.5962460041,0.7088104486,0.7326834202,0.5447668433,0.42375612259999995,0.567610085
2012,lightning,,Lightning express golf trolleys fix ramify pretty much multitudinal areas on thine disposed: kWXGgt,1,1,0.34299427270000005,0.2762151659,0.693995595,0.1039990485,0.37035620210000003,0.28969383239999996,0.41541746259999995,0.1843119264,0.42844137549999994,0.6400631666
2013,lightning,,World War II book LIGHTNING JOE An Autobiography by General J. Lawton Collins http://t.co/ihxkforg4I http://t.co/jD6lcRuOHA,1,1,0.5996606946,0.5617080331000001,0.3287641406,0.3064602911,0.5962460041,0.7088104486,0.7326834202,0.5447668433,0.42375612259999995,0.567610085
2014,lightning,"Rotterdam, The Netherlands",@LtDalius after democracy,0,0,0.5543480515,0.2626133561,0.05769082904,0.1007953286,0.3050838709,0.07059597968999999,0.26189833879999996,0.045036762949999996,0.13964140419999999,0.5660200715
2016,lightning,"Philadelphia, PA",Two Films From Villanova University Students Selected As 2015 Student Academy Award Finalists: Lightning struckÛ_ http://t.co/4jyQfhHmXf,0,0,0.7823043465999999,0.8199366926999999,0.47699677939999996,0.21187290550000001,0.6783623695000001,0.5347108245000001,0.574613452,0.5491847396,0.7406945229,0.7393586636
2018,lightning,"North Carolina, USA",Lightning http://t.co/9DQhdEi357,1,1,0.1372783482,0.46413561700000006,0.3199160397,0.1444424093,0.39196890590000005,0.07169765234,0.2946516871,0.2322311997,0.2179603279,0.5556022525
2019,lightning,,@Followtheblonde @reba RED THUNDER AND BLONDE LIGHTNING BACK IN ACTION??????,0,0,0.5426979661,0.2413761914,0.12708094720000002,0.1032419205,0.241905123,0.2129256725,0.33876955509999995,0.1562370658,0.100307405,0.46885219219999996
2020,lightning,"Leesburg, FL",Leesburg Lightning and Altamonte Springs Boom scoreless in seventh inning in FCSL playoffs,0,0,0.5136150121999999,0.2177921534,0.1404602528,0.1200560033,0.249253422,0.160440892,0.5315198302,0.10231888289999999,0.19316154719999998,0.5306689739
2029,loud%20bang,Kenya,matako_milk: Breaking news! Unconfirmed! I just heard a loud bang nearby. in what appears to be a blast of wind from my neighbour's ass.,0,0,0.5151057243,0.2141335309,0.129696697,0.1313334703,0.1468444169,0.1729881763,0.1490461528,0.1525509953,0.1044169366,0.1397729516
2037,mass%20murder,"Detroit, Mi",@AMAAS @JD_marsh22 just carry a gun. No way you get charged when you stop a mass murder,0,0,0.2454494536,0.47401082520000004,0.39775684479999995,0.6947544813,0.5476388335,0.7528567314,0.2633405626,0.46487084030000003,0.2861205935,0.3541718423
2038,mass%20murder,,Candlelight vigil at my house tonight for the victims of the mass ant murder (by me) in my bathroom sink. There will be snacks.,0,0,0.6569324136,0.6698226929,0.7374632955,0.7622746825,0.49119824170000004,0.7874450684000001,0.49470239880000005,0.3424298167,0.4177472591,0.459466964
2040,mass%20murder,,@noah_anyname Socialism means mass murder. Houze that for 'correlation'?,0,0,0.3260704279,0.5303912759,0.1105259359,0.2657796443,0.307720542,0.3986622393,0.5013504624,0.1083027124,0.11039948460000001,0.5403199196
2041,mass%20murder,The Three Broomsticks,Watching Murder in the First and you get the perspective from the family of the mass shooter person...it's crazy the pain they're in...,1,1,0.7409970164,0.7197538614,0.8145395517,0.7235467434,0.8991655111,0.6216115952,0.4709304869,0.44025716189999997,0.7901110648999999,0.7359276414
2042,mass%20murder,,RedScareBot: Duck and Cover! RT tanstaafl23: noah_anyname Socialism means mass murder. Houze that for 'correlation'?,1,1,0.1815808117,0.3529337645,0.1860837042,0.2995114326,0.3321201503,0.4219552279,0.541973114,0.3239076138,0.1210353673,0.5115798116
2044,mass%20murder,,Prompt and utter' mass murder https://t.co/BRU7t5UzUy,1,1,0.2363948524,0.9105448723,0.9443660975,0.6830570698,0.6089792252,0.353939712,0.868701458,0.5385047197,0.3114854097,0.7217790484000001
2046,mass%20murder,17 year old anti-theist.,@Rawrheem: I can give you verses directly from the Qur'an that mandate terrorism mass-murder mass-rape genocide etc. Would you like them?,1,1,0.1854550242,0.206313014,0.9011721611,0.9843220711,0.16835638879999998,0.9631455540999999,0.2921226621,0.6595524549,0.11259946230000001,0.6489543915
2048,mass%20murder,Anonymous,http://t.co/FhI4qBpwFH @FredOlsenCruise Please take the #FaroeIslands off your itinerary until the mass murder of dolphins &amp; whales stops.,0,0,0.4255139232,0.6989388465999999,0.9018445015000001,0.9053535461,0.7796174288,0.8562666178,0.6833348274,0.6298630238,0.709664464,0.46582993869999995
2049,mass%20murder,,@Cynicalreality when the subject is mass murder. @LetsBe_Rational @MishaWeller @llr517,1,1,0.3781469464,0.8206188679,0.1283456087,0.253028065,0.5898281336,0.264413774,0.8111629486,0.23981770870000002,0.5079545975,0.5947053432
2051,mass%20murder,The Real World,@CamPepperr @RiceeChrispies Then he would go to jail. But that wasn't a mass murder was it? It was a mistake that he made and he doesn't,0,0,0.3012911975,0.2426073253,0.157005012,0.45472541450000004,0.4295496941,0.47471126909999994,0.5370157361,0.1503478885,0.09392282367,0.2405535877
2052,mass%20murder,,Amazing how smug this guy is about the use of mass murder as a global power play. https://t.co/AlTTBJy8B9,1,1,0.6157022119,0.7298460006999999,0.4388750792,0.7852085829000001,0.7147859335,0.7365985513,0.6246114969,0.5513422489,0.4942224026,0.4958761632
2054,mass%20murderer,U.S.,RT greta: Movement to impeach SA Pres #Zuma ÛÒ accused of helping mass murderer Pres #Bashir of #Sudan escape #genoÛ_ http://t.co/pnxhxlX9uP,1,1,0.7439486384,0.5054743886,0.6854985952,0.5734166503,0.7154436111,0.7148131132,0.6458483934,0.5946388841,0.4601357579,0.6794961095000001
2055,mass%20murderer,Islamabad Pakistan,Asad is also a mass murderer. https://t.co/dZOReZpxvR,1,1,0.4703730345,0.8074595928,0.9149824381,0.3852116168,0.464224875,0.1608209312,0.6806157231000001,0.22050520780000002,0.2989333272,0.5727601647
2056,mass%20murderer,Pedophilia,RT EmekaGift: VPSay NO to President Obama hosting Muhammadu Buhari the #pedophile #terrorist &amp; #mass-murderer,0,0,0.6993129253,0.6119142771,0.8108128309,0.8357733488,0.5232995152000001,0.8688541651,0.3476544321,0.4017397761,0.3506308198,0.8159743547
2057,mass%20murderer,,Sooooo shooting up movie theaters the new mass murderer wave??,1,1,0.3289856315,0.6221181154,0.2235219181,0.600921154,0.377961725,0.6211556792,0.3977577686,0.2316515446,0.1748378575,0.60734272
2058,mass%20murderer,,@AParra210 So you are stereotyping the people. Are you a mass murderer like today's shooter?,0,0,0.1402328908,0.41348385810000005,0.4370371997,0.3467167616,0.4223282933,0.5416595936,0.2735855281,0.319798559,0.2502498031,0.350975126
2059,mass%20murderer,Reaching for the stars,So wait he really not gonna tell his wife that he is a mass murderer now and a cheat #derailed @itv2...I'm done with this film ????,1,1,0.09503725171,0.3006429672,0.2691803575,0.8098115325,0.2038531005,0.7368532419,0.3251199126,0.34640952939999997,0.07529777288,0.04792277142
2060,mass%20murderer,Still on my laptop,This is worth a re-read: 'A MASS-MURDERER' By Stuart Syvret http://t.co/C9UAyjrXt9 via @gojam_i_am,0,0,0.5449758172,0.5049020052000001,0.4065299928,0.5699908136999999,0.4039649367,0.5285497308,0.3018425107,0.397012651,0.1960970759,0.34544450039999997
2062,mass%20murderer,,I am disgusted by @libertarianism and @CatoInstitute for celebrating a mass murderer of innocents today.,1,1,0.3211446106,0.5424488187,0.49679932,0.2770034373,0.5397657752,0.42759791020000004,0.645011425,0.13421049710000002,0.3220098019,0.5442600846
2063,mass%20murderer,"Fukushima, JAPAN",Mass murderer had sex without touching each other or taking their clothes off because he was so fanatical on hygiene http://t.co/RfewQRGzbs,1,1,0.5068344474,0.6332226396,0.4365978539,0.2941413522,0.3812744021,0.2169070244,0.2583596706,0.273358494,0.20178446170000003,0.25862249730000003
2064,mass%20murderer,,Sounds pretty sensible for a mass murderer... https://t.co/qZZxFYSIU1,1,1,0.5700682998,0.8697178364,0.8907686472,0.6969250441,0.6603598595,0.3315560818,0.8780004382,0.49778160450000003,0.7199006081,0.5882797241
